fdcId,description,foodCategory,brandOwner,brandName,packageWeight,publishedDate,Protein G,Total lipid (fat) G,"Carbohydrate, by difference G",Energy KCAL,Total Sugars G,"Fiber, total dietary G","Calcium, Ca MG","Iron, Fe MG","Sodium, Na MG","Vitamin C, total ascorbic acid MG",Cholesterol MG,"Fatty acids, total trans G","Fatty acids, total saturated G",Vitamin A UG,"Potassium, K MG",Vitamin D (D2 + D3) UG,"Sugars, added G"
2592622,"100% WHEY PROTEIN PLUS 60 G POWDER, STRAWBERRY SMOOTHIE, STRAWBERRY SMOOTHIE","Energy, Protein & Muscle Recovery Drinks",Iovate Health Sciences International Inc.,SIX STAR,1.80 LBS/816 g,6/29/2023,65.2,5.43,17.4,370,4.35,,304,0.87,370,196,185,0,3.26,,391,54,
2592621,"100% WHEY PROTEIN PLUS SUPPORTS MUSCLE BUILDING & RECOVERY IMMUNE SUPPORT FROM VITAMIN C & ZINC PROTEIN POWDER DRINK MIX, VANILLA CREAM, VANILLA CREAM","Energy, Protein & Muscle Recovery Drinks",Iovate Health Sciences International Inc.,SIXSTAR,181 LBS/821 g,6/29/2023,63.8,5.32,17,362,4.26,,596,1.06,362,192,181,0,3.19,,383,53,
2339316,"100% WHEY PROTEIN POWDER, CHOCOLATE",Powdered Drinks,Country Life LLC,BIO CHEM,12.5 oz/355 g,9/15/2022,79,1.98,7.91,356,0,4,395,2.85,336,0,40,0,0,,751,,
2489227,"100% WHEY PROTEIN POWDER, CHOCOLATE","Energy, Protein & Muscle Recovery Drinks",Ross Products Division,EAS,1.23 lbs/546 g,2/16/2023,66.7,5.13,18,385,5.13,2.6,256,1.85,436,0,205,0,2.56,,692,,
1934412,"100% WHEY PROTEIN POWDER, CHOCOLATE, CHOCOLATE",Powdered Drinks,Ross Products Division,EAS,5 lbs/2.27 kg,7/29/2021,61.2,6.12,22.4,388,4.08,2,306,1.47,408,0,184,0,2.04,,612,,
1934410,"100% WHEY PROTEIN POWDER, VANILLA",Powdered Drinks,Ross Products Division,EAS,5 lbs/2.27 kg,7/29/2021,61.2,5.1,24.5,388,4.08,0,306,0.73,388,0,184,0,2.04,,490,,
2489230,"100% WHEY PROTEIN POWDER, VANILLA","Energy, Protein & Muscle Recovery Drinks",Ross Products Division,EAS,4.2 oz/117 g,2/16/2023,66.7,5.13,18,385,5.13,0,256,0.92,385,0,205,0,2.56,,564,,
2665435,"100% WHEY WITH PROBIOTICS PROTEIN 27 GRAMS POWDER, VANILLA, VANILLA","Energy, Protein & Muscle Recovery Drinks","PepsiCo, Inc. (CytoSport)",MUSCLE MILK,29.6 OZ/1.85 LB/840 g,11/16/2023,77.1,4.29,8.57,371,5.71,0,371,0,514,,129,0,2.86,,800,0,0
2489219,"100% WHEY+ PROTEIN POWDER, CHOCOLATE","Energy, Protein & Muscle Recovery Drinks",Ross Products Division,EAS,4.2 oz/117 g,2/16/2023,66.7,5.13,18,385,5.13,2.6,256,1.85,436,0,205,0,2.56,,692,,
2338679,"100% WHEY+ PROTEIN POWDER, CHOCOLATE",Powdered Drinks,Ross Products Division,EAS,12.5 oz/354 g,9/15/2022,67.7,5.64,18.1,384,11.3,0,384,1.81,406,,226,0,3.39,,903,,0
2477557,"100% WHEY+ PROTEIN POWDER, CHOCOLATE MILKSHAKE","Energy, Protein & Muscle Recovery Drinks",Premier Nutrition Corporation,PREMIER PROTEIN,48.4 oz/3.02 lbs/1.37 kg,2/16/2023,61.2,7.14,18.4,367,6.12,10.2,510,18.4,367,36.7,184,0,4.08,,,,
2438256,100% WHILE WHEAT & HONEY,Breads & Buns,Maxim's Nutricare Inc,GREAT GRAINS BAKERY,24 oz/680 g,12/22/2022,11.1,3.33,53.3,244,6.67,11.1,0,1.6,422,0,0,0,0,,,,
2641570,100% WHITE CORN BITE SIZE DIPPERS TORTILLA CHIPS,"Chips, Pretzels & Snacks",Herr Foods Inc.,HERR'S,18 oz,9/14/2023,7.14,21.4,67.9,500,0,3.6,107,1.43,357,,0,0,3.57,,179,0,0
2407285,"100% WHITE CORN BITE-SIZE ROUND TORTILLA CHIPS, WHITE CORN","Chips, Pretzels & Snacks","Wegmans Food Markets, Inc. ",WEGMANS,14.5 oz/411 g,12/22/2022,7.14,25,67.9,500,0,3.6,0,1.79,161,,0,0,3.57,,0,,
2429238,100% WHITE CORN CRISPY ROUNDS TORTILLA CHIPS,"Chips, Pretzels & Snacks","Supervalu, Inc.",SHOPPERS VALUE,7 oz/198 g,12/22/2022,7.14,21.4,67.9,500,0,7.1,0,1.79,393,,0,0,3.57,,0,,
2382863,"100% WHITE CORN MEGATHIN TORTILLA CHIPS, 100% WHITE CORN","Chips, Pretzels & Snacks","BBU, Inc.",TIA ROSA,14 oz/397 g,12/22/2022,6.67,26.7,63.3,500,0,6.7,87,3.33,83,,0,0,3.33,,247,,
2384756,"100% WHITE CORN RESTAURANT STYLE TORTILLA CHIPS, 100% WHITE CORN","Chips, Pretzels & Snacks",The Kroger Co.,KROGER,18 OZ,12/22/2022,7.14,21.4,64.3,500,0,7.1,107,1.79,304,,0,0,3.57,,0,,
1876604,100% WHITE CORN TORTILLA CHIPS,"Chips, Pretzels & Snacks",Hannaford Bros. Co.,HANNAFORD,12 oz/340 g,7/29/2021,7.14,28.6,64.3,536,0,7.1,0,1.29,304,0,0,0,3.57,,,,
2045354,100% WHITE CORN TORTILLA CHIPS,"Chips, Pretzels & Snacks",Hannaford Bros. Co.,HANNAFORD,12 oz/340 g,10/28/2021,7.14,28.6,64.3,536,0,7.1,0,1.29,304,0,0,0,3.57,,,,
2603559,"100% WHITE CORN TORTILLA CHIPS, 100% WHITE CORN","Chips, Pretzels & Snacks","Wegmans Food Markets, Inc. ",WEGMANS,20 oz/567 g,7/13/2023,7.14,21.4,67.9,500,0,7.1,107,1.79,393,,0,0,3.57,,0,0,0
2542106,"100% WHITE CORN TORTILLA CHIPS, RESTAURANT STYLE","Chips, Pretzels & Snacks","Martin's Potato Chips, Inc.",MARTIN'S,16 oz/453 g,5/25/2023,10.7,25,71.4,536,10.7,7.1,0,1.29,482,0,0,0,3.57,,,,
2123379,100% WHITE GRAPE JUICE,"Fruit & Vegetable Juice, Nectars & Fruit Drinks",Welch Foods Inc,WELCH'S,48 fl oz/1.5 Quart/1.41 L,10/28/2021,0.42,0,15.8,58,15,,8,,8,30,,,,,58,,
1908513,100% WHITE GRAPE JUICE,"Fruit & Vegetable Juice, Nectars & Fruit Drinks","Ahold USA, Inc. ",NATURE'S PROMISE,6.75 fl oz/200 mL,7/29/2021,0,0,16,60,15,,,,12,30,,,,,,,
2545858,100% WHITE GRAPE JUICE,"Fruit & Vegetable Juice, Nectars & Fruit Drinks",Welch Foods Inc,WELCH'S,16 fl oz/473 mL,5/25/2023,0.42,0,15.8,58,15,,8,,8,25,,,,,58,,
2118629,100% WHITE GRAPE JUICE,"Fruit & Vegetable Juice, Nectars & Fruit Drinks","Iga, Inc.",IGA,64 fl oz/2 Quart/1.89 L,10/28/2021,0.42,0,15.8,67,15.8,0,0,0,15,32.5,0,0,0,,,,
1936521,100% WHITE GRAPE JUICE FROM CONCENTRATE,"Fruit & Vegetable Juice, Nectars & Fruit Drinks","Ahold USA, Inc. ",AHOLD,64 fl oz/2 Quart/1.89 L,7/29/2021,0,0,16.7,67,16.7,,,,12,30,,,,,58,,
2408944,100% WHITE GRAPE JUICE FROM CONCENTRATE,"Fruit & Vegetable Juice, Nectars & Fruit Drinks",Market Basket Inc.,MARKET BASKET,64 fl oz/2 Quart/1.89 L,12/22/2022,0,0,15.8,62,15.8,,,,15,30,,,,,58,,
2083255,"100% WHITE GRAPE JUICE FROM CONCENTRATE WITH ADDED INGREDIENTS, WHITE GRAPE","Fruit & Vegetable Juice, Nectars & Fruit Drinks",Harris-Teeter Inc.,HARRIS TEETER,,10/28/2021,0,0,15.8,62,15.8,,,,15,30,,,,,96,,
2383528,"100% WHITE GRAPE JUICE FROM CONCENTRATE WITH ADDED INGREDIENTS, WHITE GRAPE","Fruit & Vegetable Juice, Nectars & Fruit Drinks","Clement Pappas & Co., Inc.",CLOVER VALLEY,64 FL OZ/2 QT/1.89 L,12/22/2022,0.42,0,15.8,58,15,,8,,12,30,,,,,58,,
2247530,"100% WHITE GRAPE JUICE FROM CONCENTRATE, WHITE GRAPE","Fruit & Vegetable Juice, Nectars & Fruit Drinks",Nash Finch Company,OUR FAMILY,64 fl oz/2 Quart/1.89 L,4/1/2022,0,0,15.8,62,15.8,,,,15,30,,,,,58,,
2390522,"100% WHITE GRAPE JUICE FROM CONCENTRATE, WHITE GRAPE","Fruit & Vegetable Juice, Nectars & Fruit Drinks","Big Y Foods, Inc.",BIG Y,64 fl oz/2 Quart/1.89 L,12/22/2022,0,0,15.8,62,15.8,,,,15,30,,,,,96,,
2083304,"100% WHITE GRAPE JUICE FROM CONCENTRATE, WHITE GRAPE","Fruit & Vegetable Juice, Nectars & Fruit Drinks","Weis Markets, Inc.",WEIS QUALITY,,10/28/2021,0,0,16.2,67,15.4,,,,15,30,0,0,0,,,,
2435331,"100% WHITE GRAPE JUICE FROM CONCENTRATE, WHITE GRAPE","Fruit & Vegetable Juice, Nectars & Fruit Drinks",Food Town Stores Inc.,FOOD LION,65 fl oz/2 Quart/1.89 L,12/22/2022,0,0,15.8,58,15,0,0,0,12,32.5,0,0,0,,,,
1951443,"100% WHITE GRAPE JUICE FROM CONCENTRATE, WHITE GRAPE","Fruit & Vegetable Juice, Nectars & Fruit Drinks",Family Dollar Stores Inc.,SILVER FALLS,64 fl oz/2 Quart/1.89 L,7/29/2021,0,0,15.8,62,15.8,,8,,12,30,,,,,58,,
2673182,"100% WHITE GRAPE JUICE FROM CONCENTRATE, WHITE GRAPE","Fruit & Vegetable Juice, Nectars & Fruit Drinks",Welch Foods Inc,WELCH'S,96 fl oz/3 Quart/2.83 L,11/16/2023,0.42,0,15.4,58,15,,12,,6,37.5,,,,,58,,0
2398694,"100% WHITE GRAPE JUICE FROM CONCENTRATE, WHITE GRAPE","Fruit & Vegetable Juice, Nectars & Fruit Drinks",Super Store Industries,SUNNY SELECT,64 fl oz/2 Quart/1.89 L,12/22/2022,0,0,15.8,62,15.8,,,,15,30,,,,,96,,
2239734,"100% WHITE GRAPE JUICE FROM CONCENTRATE, WHITE GRAPE","Fruit & Vegetable Juice, Nectars & Fruit Drinks","Hy-Vee, Inc.",HY-VEE,64 fl oz/2 Quart/1.89 L,4/1/2022,0.42,0,15.8,67,15.8,,0,0,15,32.5,,,,,52,,
2403150,"100% WHITE GRAPE JUICE FROM CONCENTRATE, WHITE GRAPE","Fruit & Vegetable Juice, Nectars & Fruit Drinks",Santa Cruz Natural,SANTA CRUZ ORGANIC,32 fl oz/1 Quart/946 mL,12/22/2022,0.42,0,16.2,67,15.4,0.4,14,0.42,8,,,,,,114,,
1670688,"100% WHITE GRAPE JUICE FROM CONCENTRATE, WHITE GRAPE","Fruit & Vegetable Juice, Nectars & Fruit Drinks","Whole Foods Market, Inc.",365 EVERYDAY VALUE,,3/19/2021,0,0,16.5,65,16,,,,15,45,,,,,,,
2397875,"100% WHITE GRAPE JUICE FROZEN CONCENTRATE, WHITE GRAPE",Frozen Fruit & Fruit Juice Concentrates,Old Orchard Brands LLC.,OLD ORCHARD,12 fl oz/355 mL,12/22/2022,0,0,63.3,267,60,0,0,0,33,80,0,0,0,,117,,
2598435,"100% WHITE GRAPE JUICE, GRAPE","Fruit & Vegetable Juice, Nectars & Fruit Drinks",Royal Wine Corporation,KEDEM,64 fl oz,7/13/2023,0,0,15.4,50,15.4,,,,0,,,0,0,,,,0
1911217,"100% WHITE GRAPE JUICE, WHITE GRAPE","Fruit & Vegetable Juice, Nectars & Fruit Drinks","Western Family Foods, Inc.",WESTERN FAMILY,64 fl oz/2 Quart/1.89 L,7/29/2021,0,0,15.8,62,15.8,,,,15,32.5,,,,,,,
2427455,"100% WHITE GRAPE JUICE, WHITE GRAPE","Fruit & Vegetable Juice, Nectars & Fruit Drinks",The Moran Group Incorporated,TIPTON GROVE,64 fl oz/2 Quart/1.89 L,12/22/2022,0,0,15.8,62,15.8,,,,15,30,,,,,58,,
2403953,"100% WHITE GRAPE PEACH FLAVORED JUICE BLEND FROM ORGANIC CONCENTRATE, WHITE GRAPE PEACH","Fruit & Vegetable Juice, Nectars & Fruit Drinks",Old Orchard Brands LLC.,OLD ORCHARD,96 fl oz/0.75 GAL/2.84 L,12/22/2022,0,0,14.6,58,12.9,,8,,15,25,,,,,96,,
2423038,"100% WHITE GRAPE, CHERRY FLAVORED JUICES, WHITE GRAPE, CHERRY","Fruit & Vegetable Juice, Nectars & Fruit Drinks",Welch Foods Inc,WELCH'S,64 fl oz/2 Quart/1.89 L,12/22/2022,0.42,0,13.3,54,12.5,,12,,6,37.5,,,,,104,,
2042712,100% WHITE GRAPEFRUIT JUICE,"Fruit & Vegetable Juice, Nectars & Fruit Drinks","Safeway, Inc.",SIGNATURE SELECT,64 fl oz/2 Quart/1.89 L,10/28/2021,0.42,0,10,42,8.75,0,8,,12,30,,,,,133,,
1929877,"100% WHITE JUICE, SANGRIA","Fruit & Vegetable Juice, Nectars & Fruit Drinks",Welch Foods Inc,WELCH'S,16 fl oz/473 mL,7/29/2021,0.42,0,13.3,54,12.1,,8,,6,2.5,,,,,125,,
2289323,100% WHITE WHEAT SPLIT TOP DINNER ROLLS,Breads & Buns,Schmidt Baking Company,SCHMIDT BAKING CO,18 oz/510 g,5/23/2022,9.38,3.12,46.9,219,6.25,6.2,0,2.25,391,0,0,0,0,,234,,
2579767,"100% WHITE WHOLE GRAIN BREAD, 100% WHITE WHOLE GRAIN",Breads & Buns,"Perfection Bakeries, Inc.",AUNT MILLIE'S,16 oz/1 lbs/454 g,6/29/2023,6.67,2.22,44.4,222,4.44,11.1,111,2.22,489,,0,0,0,,200,0,4.4
2423682,"100% WHOLE GRAIN 1-MINUTE QUICK OATS, 100% WHOLE GRAIN",Cereal,"Grain Millers, Inc.",CLOVER VALLEY,18 OZ/510 g,12/22/2022,12.5,6.25,67.5,375,2.5,10,50,3.5,0,,0,0,0,,325,,
1726753,"100% WHOLE GRAIN AND SWEET POTATO SNACKS, BROWN SUGAR","Chips, Pretzels & Snacks",Frito-Lay Company,SUN CHIPS,,3/19/2021,7.14,21.4,67.9,500,10.7,7.1,107,2.14,196,,0,0,1.79,,286,,7.1
2669849,100% WHOLE GRAIN BIG BISCUIT CEREAL,Cereal,"Post Consumer Brands, LLC",SHREDDED WHEAT,15 oz/425 g,11/16/2023,10.6,2.13,78.7,340,0,12.8,43,2.3,0,0,0,0,0,0,383,,
2500617,100% WHOLE GRAIN BIG SNACKS,Crackers & Biscotti,Nabisco Biscuit Company,WHEAT THINS,8 OZ/226 g,3/16/2023,6.45,16.1,71,452,16.1,9.7,94,2.81,677,,0,0,1.61,,284,,12.9
2083607,100% WHOLE GRAIN BREAD,Breads & Buns,"Maplehurst Bakeries, LLC",WILD'S,1 lbs/453 g,10/28/2021,10.7,2.32,57.1,250,0,10.7,286,2.57,500,0,0,0,0,,,,
1922286,100% WHOLE GRAIN BREAD,Breads & Buns,"Ahold USA, Inc. ",NATURE'S PROMISE,24 oz/680 g,7/29/2021,11.6,3.49,41.9,233,9.3,7,465,3.35,419,5.6,0,0,0,,,,
2036002,"100% WHOLE GRAIN BREAD, 100% WHOLE GRAIN",Breads & Buns,"Flowers Foods, Inc.",NATURE'S OWN,20 oz/567 g,10/28/2021,14.3,5.36,46.4,250,7.14,7.1,0,3.21,446,,0,0,0,,0,,7.1
2144236,"100% WHOLE GRAIN BREAD, 100% WHOLE GRAIN",Breads & Buns,Schwebel Baking Company,SCHWEBEL'S,20 oz/567 g,10/28/2021,12.1,3.03,48.5,242,9.09,6.1,79,3.03,485,,0,0,0,,288,,9.1
2283000,"100% WHOLE GRAIN BREAD, 100% WHOLE GRAIN",Breads & Buns,"Bimbo Bakeries USA, Inc.",ARNOLD,765 g,5/23/2022,12.5,6.25,45.8,292,8.33,6.2,83,2.29,417,0,0,0,0,,250,,8.3
2478497,"100% WHOLE GRAIN BREAD, 100% WHOLE GRAIN",Breads & Buns,Hot On The Spot,SPRING HARVEST,24 OZ/680 g,2/16/2023,11.6,3.49,44.2,233,4.65,9.3,465,2.56,372,,0,0,0,,279,,4.7
2056172,"100% WHOLE GRAIN BREAD, WHOLE GRAIN",Breads & Buns,"Flowers Foods, Inc.",NATURE'S OWN,40 oz/2.5 lbs/1.13 kg,10/28/2021,15.4,5.77,46.2,269,7.69,7.7,0,3.08,442,,0,0,0,,0,,7.7
2674948,"100% WHOLE GRAIN BREADED CHICKEN BREAST CHUNKS, 100% WHOLE GRAIN",Frozen Appetizers & Hors D'oeuvres,"Tyson Foods, Inc.",TYSON,20 oz/1.25 lbs/566 g,11/16/2023,20.2,11.9,14.3,250,1.19,1.2,0,0.86,595,0,48,0,2.38,0,,,
2548251,"100% WHOLE GRAIN BREADED CHICKEN BREAST CHUNKS, 100% WHOLE GRAIN",Frozen Appetizers & Hors D'oeuvres,"Tyson Foods, Inc.",TYSON,24 oz/1.5 lbs/680 g,5/25/2023,20.2,11.9,14.3,250,1.19,1.2,0,0.86,595,0,48,0,2.38,,,,
2674949,"100% WHOLE GRAIN BREADED CHICKEN BREAST CHUNKS, 100% WHOLE GRAIN",Frozen Appetizers & Hors D'oeuvres,"Tyson Foods, Inc.",TYSON,48 oz/3 lbs/1.36 kg,11/16/2023,20.2,11.9,14.3,250,1.19,1.2,0,0.86,595,0,48,0,2.38,0,,,
2594577,100% WHOLE GRAIN BROWN RICE,Rice,Riviana Foods Inc.,MINUTE,28 oz,7/13/2023,8,3,78,360,0,4,0,0,0,,0,0,0,,140,0,0
2599500,"100% WHOLE GRAIN BROWN RICE, WHOLE GRAIN",Rice,Riviana Foods Inc.,MINUTE,14 oz/396 g,7/13/2023,8,3,78,360,0,4,0,0,0,,0,0,0,,140,0,0
2397111,"100% WHOLE GRAIN BROWN RICE, WHOLE GRAIN",Rice,Riviana Foods Inc.,MINUTE,28 oz/793 g,12/22/2022,8,3,78,360,0,4,0,0,0,,0,0,0,,140,,
2664451,"100% WHOLE GRAIN BURGER BUNS, 100% WHOLE GRAIN",Breads & Buns,Canyon Bakehouse LLC,CANYON BAKEHOUSE,12 OZ/340 g,11/16/2023,4.71,3.53,45.9,235,5.88,2.4,47,1.18,471,,6,0,0,,131,0,4.7
2121899,100% WHOLE GRAIN CEREAL QUICK OATS,Cereal,"Big Y Foods, Inc.",BIG Y,,10/28/2021,12.5,6.25,70,375,0,10,0,4.5,0,0,0,0,1.25,,,,
2103607,100% WHOLE GRAIN CEREAL QUICK OATS,Cereal,"Big Y Foods, Inc.",BIG Y,42 oz,10/28/2021,12.5,6.25,70,375,0,10,0,4.5,0,0,0,0,1.25,,,,
2551911,"100% WHOLE GRAIN CEREAL QUICK OATS, 100% WHOLE GRAIN",Cereal,"Fareway Stores, Inc.",FAREWAY,18 oz/510 g,5/25/2023,0,6.25,67.5,375,0,10,0,4,0,,0,0,1.25,,375,,
2551910,"100% WHOLE GRAIN CEREAL QUICK OATS, 100% WHOLE GRAIN",Cereal,"Fareway Stores, Inc.",FAREWAY,42 oz/1.19 kg,5/25/2023,12.5,6.25,67.5,375,0,10,0,4,0,,0,0,1.25,,375,,
2427560,"100% WHOLE GRAIN CHEDDAR POPCORN, CHEDDAR","Popcorn, Peanuts, Seeds & Related Snacks","Schnuck Markets, Inc.",SCHNUCKS,6.7 oz/190 g,12/22/2022,7.14,39.3,46.4,571,0,7.1,71,0,893,,0,0,3.57,,321,,
1918586,100% WHOLE GRAIN CHIA SEEDS,Other Grains & Seeds,"Arco Distributors, Inc.",GOURMET NUT,5 oz/141 g,7/29/2021,14.3,32.1,42.9,489,0,39.3,643,0,18,0,0,0,3.57,,,,
1866118,100% WHOLE GRAIN ELBOWS,Pasta by Shape & Type,"Bay Valley Foods, LLC",MUELLER'S,13.25 oz/375 g,7/29/2021,12.5,2.68,71.4,339,3.57,8.9,36,4.82,0,,,0,,,518,,
1922214,100% WHOLE GRAIN ELBOWS,Pasta by Shape & Type,"Bay Valley Foods, LLC",HEARTLAND,13.25 oz/375 g,7/29/2021,12.5,2.68,71.4,339,3.57,8.9,36,4.82,0,,,0,,,518,,
2382506,"100% WHOLE GRAIN FLOUR TORTILLAS, 100% WHOLE GRAIN FLOUR",Mexican Dinner Mixes,Catallia Mexican Foods LLC,FRESCADOS,16 oz/454 g/1 lbs,12/22/2022,8.89,6.67,40,244,0,6.7,160,2.22,278,,0,0,2.22,,253,,
2408200,"100% WHOLE GRAIN GLUTEN FREE SUB ROLLS, 100% WHOLE GRAIN",Breads & Buns,"Flowers Foods, Inc.",CANYON BAKEHOUSE,15 OZ/425 g,12/22/2022,5.66,3.77,54.7,264,5.66,1.9,57,,528,,9,0,0,,170,,5.7
2080774,"100% WHOLE GRAIN HAMBURGER BUNS, 100% WHOLE GRAIN",Breads & Buns,Canyon Bakehouse LLC,CANYON BAKEHOUSE,12 oz/340 g,10/28/2021,4.71,3.53,45.9,235,5.88,2.4,47,1.18,471,,6,0,0,,131,,4.7
1624267,"100% WHOLE GRAIN HARVEST CHEDDAR CHIPS, WHOLE GRAIN","Chips, Pretzels & Snacks",Frito-Lay Company,SUN CHIPS,,3/19/2021,7.06,21.2,65.9,494,7.06,9.4,47,2.35,729,,0,0,2.35,,282,,7.1
2399703,"100% WHOLE GRAIN INSTANT BROWN RICE, WHOLE GRAIN",Rice,"Schnuck Markets, Inc.",SCHNUCKS,14 oz/397 g,12/22/2022,8.89,3.33,77.8,378,0,2.2,9,2.22,0,,0,0,0,,378,,
2467585,100% WHOLE GRAIN INSTANT RICE BROWN RICE,Rice,"Schnuck Markets, Inc.",SCHNUCKS,14 OZ/396 g,2/16/2023,6.67,2.22,80,356,0,4.4,0,0.89,0,,0,0,0,,0,,
2429026,"100% WHOLE GRAIN IVORY WHEAT ORGANIC FLOUR, IVORY WHEAT",Flours & Corn Meal,"Bob's Red Mill Natural Foods, Inc.",BOB'S RED MILL,3 lbs/48 oz/1.36 kg,12/22/2022,11.1,1.39,75,361,0,25,17,2.78,0,,0,0,0,,375,,
2147526,"100% WHOLE GRAIN LINGUINE, WHOLE GRAIN",Pasta by Shape & Type,Stater Bros. Markets Inc.,STATER BROS.,,10/28/2021,16.1,2.68,69.6,321,3.57,8.9,36,3.21,0,0,0,0,0,,,,
2428990,"100% WHOLE GRAIN MICROWAVE POPCORN, BUTTER","Popcorn, Peanuts, Seeds & Related Snacks","Homeland Stores, Inc.",HOMELAND,21 oz/595 g,12/22/2022,6.06,24.2,48.5,424,0,12.1,0,3.03,758,,0,0,9.09,,197,,
2093891,100% WHOLE GRAIN MOVIE THEATER BUTTER POPCORN,"Popcorn, Peanuts, Seeds & Related Snacks","CVS Pharmacy, Inc.",GOLD EMBLEM,9 oz/255 g,10/28/2021,9.09,30.3,54.6,545,0,9.1,0,2.18,1060,0,0,0,15.2,,,,
2136489,"100% WHOLE GRAIN NAAN FLATBREADS, 100% WHOLE GRAIN",Breads & Buns,Atoria's Baking Company,CALIFORNIA LAVASH,11 oz/311 g,10/28/2021,8.97,4.49,43.6,244,2.56,1.3,13,2.18,244,,0,0,0,,0,,2.6
2428995,"100% WHOLE GRAIN NATURAL MICROWAVE POPCORN, NATURAL","Popcorn, Peanuts, Seeds & Related Snacks","Homeland Stores, Inc.",HOMELAND,10.5 oz/297 g,12/22/2022,6.06,24.2,48.5,424,0,12.1,0,3.03,758,,0,0,9.09,,197,,
2288750,100% WHOLE GRAIN OATS,Cereal,"Post Consumer Brands, LLC",FARINA MILLS,16 oz/453 g,5/23/2022,12.5,7.5,67.5,375,2.5,10,0,4.5,0,0,0,0,1.25,,,,
2271858,100% WHOLE GRAIN OATS,Cereal,Save Mart Supermarkets Inc.,SUNNY SELECT,18 oz/510 g,5/23/2022,,6.25,67.5,375,0,10,0,4,0,,0,0,,,375,,
2390298,100% WHOLE GRAIN OATS QUICK COOK OATMEAL,Cereal,"Schnuck Markets, Inc.",SCHNUCKS,18 OZ/510 g,12/22/2022,12.5,6.25,67.5,375,0,10,0,4,0,,0,0,1.25,,375,,
2390305,100% WHOLE GRAIN OATS QUICK COOK OATMEAL,Cereal,"Schnuck Markets, Inc.",SCHNUCKS,42 oz/1.19 kg,12/22/2022,12.5,6.25,67.5,375,0,10,0,4,0,,0,0,1.25,,375,,
2552192,"100% WHOLE GRAIN OATS, 100%WHOLE GRAIN",Cereal,H. A. Cole Products Company,KROGER,18 oz/510 g,5/25/2023,12.5,6.25,67.5,375,2.5,10,52,2.5,0,,0,0,0,,362,,
2434599,100% WHOLE GRAIN OLD FASHIONED OATS,Cereal,"Winco Foods, Inc.",WINCO FOODS,42 oz/1.19 kg,12/22/2022,12.5,6.25,67.5,350,0,10,0,4.25,0,,0,0,0,,350,,
2243038,"100% WHOLE GRAIN OLD FASHIONED OATS, WHOLE GRAIN",Cereal,"Hy-Vee, Inc.",HY-VEE,18 oz/510 g,4/1/2022,12.5,6.25,70,375,0,10,0,4.5,0,0,0,0,1.25,,,,
2249764,"100% WHOLE GRAIN OLD FASHIONED OATS, WHOLE GRAIN",Cereal,Nash Finch Company,OUR FAMILY,42 oz/1.19 kg,4/1/2022,12.5,6.25,67.5,375,0,10,0,4,0,,0,0,1.25,,375,,
2238815,"100% WHOLE GRAIN OLD FASHIONED OATS, WHOLE GRAIN",Cereal,"Weis Markets, Inc.",WEIS QUALITY,18 oz/510 g,4/1/2022,12.5,6.25,67.5,375,2.5,10,0,4.5,0,0,0,0,1.25,,,,
2022665,"100% WHOLE GRAIN OLD FASHIONED OATS, WHOLE GRAIN",Cereal,"Weis Markets, Inc.",WEIS,,10/28/2021,12.5,6.25,67.5,375,2.5,10,0,4.5,0,0,0,0,1.25,,,,
2401364,"100% WHOLE GRAIN OLD FASHIONED OATS, WHOLE GRAIN",Cereal,"Post Consumer Brands, LLC",MOM'S BEST CEREALS,42 oz/1.19 kg,12/22/2022,12.5,6.25,67.5,350,0,10,50,4.25,0,,0,0,0,,350,,
2243217,"100% WHOLE GRAIN OLD FASHIONED OATS, WHOLE GRAIN",Cereal,"Hy-Vee, Inc.",HY-VEE,42 oz/1.19 kg,4/1/2022,12.5,6.25,70,375,0,10,0,4.5,0,0,0,0,1.25,,,,
2676837,"100% WHOLE GRAIN ORGANIC BREAD, 100% WHOLE GRAIN",Breads & Buns,"Bimbo Bakeries USA, Inc.",OROWEAT,765 g,11/16/2023,12.5,6.25,45.8,292,8.33,6.2,83,2.29,417,0,0,0,0,0,250,0,8.3
2464631,"100% WHOLE GRAIN ORGANIC BREAD, 100% WHOLE GRAIN",Breads & Buns,"Bimbo Bakeries USA, Inc.",BROWNBERRY,765 g,2/16/2023,12.5,6.25,45.8,292,8.33,6.2,83,2.29,417,0,0,0,0,,250,,8.3
2465828,"100% WHOLE GRAIN ORGANIC BREAD, 100% WHOLE GRAIN",Breads & Buns,"Bimbo Bakeries USA, Inc.",OROWEAT,1.53 kg/765 g,2/16/2023,12.5,6.25,45.8,292,8.33,6.2,83,2.29,417,0,0,0,0,,250,,8.3
2673039,100% WHOLE GRAIN ORGANIC OATS,Cereal,"Post Consumer Brands, LLC",BETTER OATS,16 oz/453 g,11/16/2023,12.5,7.5,67.5,375,2.5,10,0,4.5,0,0,0,0,1.25,0,350,,
2673040,100% WHOLE GRAIN ORGANIC OATS,Cereal,"Post Consumer Brands, LLC",BETTER OATS,16 oz/453 g,11/16/2023,12.5,7.5,67.5,375,2.5,10,0,4.5,0,0,0,0,1.25,0,350,,
